class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lambda,offset
21,7,12,6,6,3,9,6,6,6,3,9,8,5,10,3,6,0.0,
4,5,9,6,6,6,7,7,8,6,6,5,4,4,8,4,8,0.0,
4,5,10,6,8,7,8,7,4,8,6,5,6,6,8,3,7,0.0,
4,3,7,4,5,3,8,7,6,6,10,4,5,3,8,3,7,0.0,
21,5,10,6,8,5,6,8,8,5,5,6,12,5,9,7,3,0.0,
4,4,6,5,4,4,9,6,4,6,9,4,6,3,8,3,8,0.0,
21,4,9,4,7,2,7,4,15,6,7,13,8,3,9,0,8,0.0,
21,4,7,6,6,5,7,6,4,4,6,6,8,7,8,1,8,0.000213548358835,1.8193734797157504
4,3,8,4,6,2,5,7,10,8,6,5,5,3,8,4,8,0.0,
4,5,6,6,6,5,5,7,6,7,6,5,6,4,7,5,6,0.0,
21,5,5,6,4,3,4,8,5,8,11,11,9,3,9,2,7,0.0,
4,5,11,8,8,7,10,6,3,6,11,4,7,4,8,4,9,0.0,
4,2,3,3,2,2,10,6,3,6,10,3,6,2,8,3,9,0.0,
21,8,10,9,8,6,4,8,5,8,9,8,9,6,9,4,3,0.0,
21,4,5,5,4,3,6,8,6,7,7,9,10,3,9,1,8,0.0,
4,9,14,8,8,7,9,6,3,7,10,4,7,6,6,9,7,0.0,
4,5,10,6,8,3,5,7,10,9,7,6,5,3,8,4,8,0.0,
21,6,11,6,6,4,8,5,5,5,6,8,8,4,9,3,8,0.0,
4,4,8,6,6,8,9,7,4,7,7,6,5,5,5,7,7,0.0,
21,3,6,4,4,1,7,4,14,5,7,13,8,3,9,0,8,0.0,
21,3,3,4,2,1,7,9,6,7,7,10,9,3,10,1,8,0.0,
4,3,8,3,6,2,5,7,10,8,7,6,5,3,8,4,8,0.0,
4,5,8,6,6,5,8,8,5,6,10,5,4,4,9,4,9,0.0,
21,4,7,4,5,3,7,6,12,4,7,12,8,3,9,0,8,0.0,
