class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lambda,offset
21,3,9,4,7,2,7,5,15,5,7,12,8,3,9,0,8,0.200576186832,-0.028620860672650794
21,3,7,5,5,3,8,8,6,7,5,9,8,3,9,1,8,0.0,
21,3,3,3,2,1,5,8,5,7,9,8,8,3,9,2,5,0.0131320280312,-0.030545915466995477
4,2,1,2,1,1,5,7,8,7,6,6,6,2,8,3,8,0.303155265117,-0.03413632922319376
4,3,7,5,5,4,9,7,3,5,10,4,6,3,8,2,8,0.0123883060222,-0.02619021505532193
4,4,11,6,8,6,9,7,4,5,10,4,5,3,8,3,8,0.110417316511,-0.025865871808041563
4,3,3,3,5,2,5,7,10,7,7,6,5,3,8,3,8,0.325502697804,-0.02696954023122422
4,8,12,8,6,4,9,4,4,6,12,3,8,5,6,5,10,0.10418915875,-0.03207112634259146
4,2,1,3,1,2,7,7,6,7,7,6,5,2,8,3,7,0.140746666343,-0.03323373048283562
21,7,9,7,7,4,2,8,5,7,11,11,10,3,9,2,6,0.200381914925,-0.03433164641219655
4,4,8,5,6,4,7,7,7,7,7,6,4,3,8,3,7,0.0,
4,5,5,5,8,3,5,7,11,9,7,6,5,3,8,4,8,0.0,
4,4,11,4,8,3,5,6,11,8,5,4,5,3,8,4,8,0.64,
4,2,4,4,3,2,9,6,4,6,11,4,6,2,8,3,8,0.0,
21,3,6,5,5,4,7,7,4,4,6,6,8,4,8,1,7,0.0,
4,4,6,5,4,4,7,7,6,5,6,5,6,3,8,3,7,0.418138238356,-0.0307519677880308
21,5,10,6,8,6,9,6,6,6,7,6,8,9,8,4,7,0.64,
21,4,4,5,3,2,4,8,5,8,10,10,9,3,9,2,6,0.0,
21,5,9,5,6,4,7,5,14,5,7,11,8,3,9,0,8,0.128058929197,-0.023785355693083265
21,4,10,6,8,10,9,8,4,4,6,7,8,9,7,8,8,0.391897696829,-0.026414580919480457
21,5,8,5,6,2,7,4,14,5,7,14,8,3,9,0,8,0.0,
4,8,15,7,8,5,6,7,4,7,9,6,7,5,9,7,5,0.121943599299,-0.030004026718543964
21,4,8,6,6,5,8,8,8,5,6,7,9,3,8,4,6,0.0,
21,3,3,4,2,2,5,8,5,7,10,8,9,3,10,2,5,0.0242358781564,-0.037764399290926565
4,3,8,3,6,2,6,7,11,8,6,6,6,3,8,3,8,0.228516913861,-0.028542654418574953
21,4,4,5,3,2,5,8,5,7,10,9,8,3,9,2,5,0.0,
21,5,9,6,7,4,4,8,5,7,9,8,9,3,9,2,6,0.0,
4,4,7,6,5,5,7,7,5,6,7,6,8,6,8,3,7,0.64,
21,8,11,7,6,4,7,5,5,4,6,8,8,5,6,3,8,0.316190896008,-0.026970638160533467
4,6,9,8,7,5,10,6,4,9,11,3,6,3,8,3,9,0.330177711023,-0.028202297748024074
4,3,5,5,4,3,9,6,4,7,10,4,6,2,8,3,9,0.0,
21,3,6,4,4,3,7,5,12,4,7,11,8,3,9,0,8,0.358708681188,-0.03159421083620195
4,4,7,4,5,4,6,7,9,7,6,4,6,2,8,3,8,0.162818603867,-0.0253758729320539
21,9,15,7,8,4,8,6,4,6,3,9,5,6,6,2,6,0.64,
21,3,9,4,7,2,7,6,14,5,8,13,7,3,9,0,8,0.332004923347,-0.031556689080721956
4,6,11,9,8,8,8,8,5,6,10,6,5,4,8,4,9,0.353922016714,-0.022740803222567108
4,3,7,4,5,3,10,6,3,7,11,3,6,3,8,3,9,0.0,
4,3,5,5,3,3,9,6,4,7,10,4,6,2,8,3,8,0.0,
4,5,10,8,8,6,10,6,3,7,11,4,7,4,7,3,9,0.0,
4,4,8,5,6,3,5,7,10,10,6,5,6,3,8,4,8,0.164688991588,-0.021302890093187088
21,5,9,8,7,10,8,6,4,4,6,7,8,10,9,5,8,0.223611646293,-0.026812652352325217
21,3,5,4,4,3,8,6,4,3,5,7,7,3,9,1,7,0.433955401942,-0.025422379089405478
4,3,7,5,5,6,9,8,4,4,7,6,5,4,9,7,5,0.334898678315,-0.0311634559198799
4,3,6,5,4,3,7,7,7,8,6,5,4,3,8,3,7,0.0181550581702,-0.031525447483854
21,3,7,4,5,3,6,8,6,6,6,9,9,3,9,0,8,0.118692400178,-0.026856841702421308
4,5,8,8,6,5,8,8,7,8,10,5,4,3,8,5,8,0.481007859458,-0.02531741009875077
4,3,7,4,5,4,8,8,6,5,9,6,4,3,8,3,6,0.0,
21,7,11,9,8,8,7,6,9,6,7,6,9,6,8,7,2,0.64,
4,1,4,3,2,2,9,6,3,5,10,5,6,2,8,2,8,0.186566476088,-0.02312316155282068
21,4,9,6,7,9,9,6,4,4,6,7,7,9,8,5,7,0.12430559776,-0.02381255847592656
4,2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,0.0,
21,6,9,8,7,6,6,7,8,6,6,6,11,6,8,8,3,0.64,
4,5,11,7,8,7,9,7,4,5,9,4,6,3,8,3,8,0.0453512765673,-0.029701419555460573
4,4,4,5,6,3,5,6,10,9,5,5,5,3,8,4,8,0.423907026081,-0.02242199060129013
4,9,14,8,8,6,9,5,4,6,10,4,7,6,8,9,7,0.252737920979,-0.02711687096507398
4,6,11,8,8,7,7,6,7,5,5,5,6,7,9,3,7,0.64,
4,5,11,7,9,6,9,7,5,7,10,5,5,3,8,3,8,0.171853880811,-0.02757822665073939
21,3,3,4,2,1,7,8,6,8,8,10,7,3,9,1,8,0.353633588711,-0.025612880738865362
21,4,6,5,4,3,6,8,6,8,7,10,9,3,9,1,8,0.0,
4,5,9,6,7,7,7,7,7,6,7,6,4,3,8,3,8,0.0,
21,4,9,5,7,2,7,5,14,5,7,14,7,3,9,0,8,0.0,
4,3,6,4,4,4,7,7,4,7,7,6,6,3,8,3,7,0.0,
4,6,14,6,8,4,8,6,5,6,8,4,7,4,7,6,9,0.64,
21,9,10,9,8,5,5,7,6,9,9,8,9,5,11,5,2,0.542129261433,-0.030460919691845056
21,3,5,4,3,2,5,8,5,7,10,9,9,3,9,2,6,0.0,
4,6,12,6,6,5,9,6,3,6,10,4,7,5,8,8,7,0.0329159103929,-0.032013586965969676
4,6,9,9,8,8,6,6,5,7,7,6,8,5,6,6,4,0.486451180842,-0.03144563386268118
21,3,8,5,6,6,8,7,4,4,6,7,8,7,9,5,6,0.34959019258,-0.03119219942458984
21,5,5,6,3,3,4,8,5,8,10,9,9,3,9,2,6,0.0,
4,3,8,4,6,4,6,7,9,6,7,7,5,3,8,3,8,0.0,
4,5,10,5,5,3,12,4,3,5,11,2,7,4,7,3,12,0.60290913952,-0.02626137852558097
21,6,10,8,8,8,8,7,9,5,6,6,9,3,8,5,5,0.64,
4,4,6,4,4,3,5,7,9,7,7,6,6,2,8,3,8,0.0,
4,5,10,7,7,5,11,6,3,8,12,3,7,6,8,4,9,0.575140062817,-0.030023327624456364
21,2,3,3,1,1,5,8,5,6,10,9,9,3,10,1,6,0.0,
21,5,8,6,6,3,4,8,6,8,9,8,9,4,10,4,3,0.396523224507,-0.03268373933014557
21,9,11,9,8,4,3,10,6,8,13,12,9,3,9,1,6,0.373737471599,-0.02593163283335187
4,7,13,7,7,4,9,5,4,6,10,3,7,5,6,5,11,0.00298948056921,-0.029602519304540165
21,5,7,5,5,3,3,9,5,6,10,10,9,3,9,2,7,0.0,
4,2,4,4,3,2,9,6,4,6,10,4,5,2,8,3,8,0.0,
21,5,10,8,8,10,8,8,4,5,6,6,8,9,5,8,10,0.64,
21,6,11,6,6,3,6,5,4,5,6,8,8,5,7,2,8,0.0,
4,9,15,8,8,6,8,6,3,7,10,5,7,6,8,9,6,0.179937033261,-0.035479968740758094
4,2,3,3,2,2,9,6,4,5,9,4,5,2,8,2,8,0.0,
4,4,7,6,5,4,9,7,5,7,10,4,5,3,8,3,8,0.0,
4,5,11,8,9,12,9,9,5,5,7,6,6,5,8,9,6,0.582099793989,-0.029555031341759186
21,5,10,7,7,5,6,8,8,5,5,6,12,5,9,7,3,0.235506309414,-0.025620505750798217
4,4,11,6,8,5,7,7,8,7,7,6,4,3,8,3,7,0.0,
21,2,1,3,1,1,6,9,6,6,7,10,9,3,10,1,8,0.0,
21,3,8,5,6,3,6,8,8,9,9,9,8,3,9,1,8,0.64,
4,1,0,2,1,1,6,7,8,6,7,6,6,2,8,3,8,0.0,
21,3,8,4,6,2,8,6,13,5,6,13,8,3,9,0,8,0.0,
21,8,10,9,8,5,4,8,6,9,10,9,9,3,9,3,5,0.150525610077,-0.024996845850732363
21,5,9,7,6,4,6,8,6,7,7,10,10,3,9,1,8,0.0,
21,2,7,3,5,2,7,5,12,4,7,11,8,3,9,0,8,0.0808311663571,-0.026649499137111343
21,5,10,5,8,4,7,5,14,5,7,11,8,3,9,0,8,0.108122009898,-0.027314206641394723
21,4,5,5,4,2,4,8,5,7,11,10,9,3,9,2,7,0.0,
4,2,4,4,3,2,9,6,3,6,10,4,6,3,7,3,8,0.0,
4,5,11,7,8,11,8,8,6,4,7,6,6,7,8,9,6,0.64,
21,3,4,4,3,2,5,8,5,7,9,8,8,3,9,2,5,0.0,
21,2,3,3,2,1,4,8,4,6,11,10,9,3,9,1,7,0.0,
21,1,0,2,0,0,7,6,10,4,7,12,8,2,10,0,8,0.0,
4,4,8,6,6,5,7,6,8,6,5,5,4,4,8,4,8,0.0,
4,3,9,4,6,3,6,7,11,9,7,6,6,3,8,4,8,0.187429955357,-0.026878908684170977
4,3,6,4,4,3,8,7,4,5,10,5,5,3,8,3,8,0.0,
21,3,2,4,4,2,6,8,6,7,6,9,9,3,9,1,7,0.0,
21,6,9,6,6,4,3,9,5,6,10,10,10,3,9,2,7,0.0703994064784,-0.02939195405749584
4,4,9,4,4,2,9,6,5,5,11,4,7,5,7,5,11,0.64,
4,5,5,6,8,3,5,7,10,9,7,6,5,3,8,4,8,0.0,
4,5,11,6,8,6,7,7,5,6,6,5,8,7,9,3,7,0.64,
21,3,3,4,2,1,5,8,5,7,11,10,8,3,9,2,6,0.0136513902626,-0.03015044312113957
4,5,12,5,6,4,8,7,3,6,10,5,7,5,8,7,6,0.177435753521,-0.03345975222087616
21,5,10,5,7,2,8,5,13,5,6,15,8,3,9,0,8,0.122933519992,-0.023573157250933896
4,3,4,5,3,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,3,10,5,8,7,8,9,5,4,8,7,5,4,9,11,6,0.64,
21,4,5,5,3,2,6,8,6,7,7,10,10,3,9,1,8,0.0613939570618,-0.024437855539794606
4,4,7,4,5,2,5,7,10,8,6,5,5,3,8,4,8,0.0,
21,1,0,1,0,0,7,6,10,4,7,11,8,3,10,0,8,0.267584921994,-0.025833153332295633
21,8,14,7,8,5,7,6,5,5,6,7,8,5,7,3,7,0.0,
4,4,8,5,6,4,8,7,6,7,10,4,5,3,8,3,8,0.0,
21,4,8,5,6,3,5,8,6,7,9,7,9,3,9,3,5,0.159765661981,-0.02555058398808252
4,2,3,3,1,1,8,7,4,5,10,4,5,2,8,2,8,0.32127220437,-0.027394263471951286
21,4,8,5,6,5,8,8,7,6,5,8,9,6,8,3,7,0.64,
21,3,2,3,4,1,8,5,12,5,6,14,8,3,9,0,8,0.307324059738,-0.02975629615523334
4,5,9,8,6,6,9,8,4,6,11,5,5,4,7,4,9,0.228076900576,-0.032440753401688394
21,3,4,4,3,2,5,8,5,7,10,9,8,3,9,2,6,0.0,
21,3,3,3,1,1,5,8,5,7,10,9,8,3,10,2,6,0.0,
4,6,5,6,8,3,5,7,10,10,7,6,5,3,8,4,8,0.530036910071,-0.023164263611678226
4,8,14,8,8,4,11,4,3,6,10,2,7,5,7,4,12,0.497295930513,-0.027595626506067727
21,4,9,4,7,2,8,5,14,5,6,14,8,3,9,0,8,0.0,
4,2,5,4,4,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,5,12,5,6,4,6,8,4,6,10,6,6,5,9,6,6,0.290156770277,-0.02872895128022268
4,4,8,5,6,3,9,7,4,7,11,4,5,3,8,3,8,0.167411805401,-0.033369993640039564
4,5,10,5,8,3,5,7,10,9,7,6,5,3,8,4,8,0.0,
21,7,12,6,6,3,9,6,6,6,3,9,8,5,10,3,6,0.64,
4,5,9,6,6,6,7,7,8,6,6,5,4,4,8,4,8,0.0,
4,5,10,6,8,7,8,7,4,8,6,5,6,6,8,3,7,0.57898603334,-0.029841427226829254
4,3,7,4,5,3,8,7,6,6,10,4,5,3,8,3,7,0.0768593495969,-0.02587466707725561
21,5,10,6,8,5,6,8,8,5,5,6,12,5,9,7,3,0.561114397854,-0.029730455461100203
4,4,6,5,4,4,9,6,4,6,9,4,6,3,8,3,8,0.0,
21,4,9,4,7,2,7,4,15,6,7,13,8,3,9,0,8,0.121581702833,-0.026075392907836004
21,4,7,6,6,5,7,6,4,4,6,6,8,7,8,1,8,0.25248114788,-0.024648400568825446
4,3,8,4,6,2,5,7,10,8,6,5,5,3,8,4,8,0.0,
4,5,6,6,6,5,5,7,6,7,6,5,6,4,7,5,6,0.215097388185,-0.02880895465869604
21,5,5,6,4,3,4,8,5,8,11,11,9,3,9,2,7,0.18763275617,-0.023956955928902124
4,5,11,8,8,7,10,6,3,6,11,4,7,4,8,4,9,0.182094151869,-0.023866675901433876
4,2,3,3,2,2,10,6,3,6,10,3,6,2,8,3,9,0.0,
21,8,10,9,8,6,4,8,5,8,9,8,9,6,9,4,3,0.185913127289,-0.030130580750149183
21,4,5,5,4,3,6,8,6,7,7,9,10,3,9,1,8,0.0,
4,9,14,8,8,7,9,6,3,7,10,4,7,6,6,9,7,0.474869198764,-0.03205283882439214
4,5,10,6,8,3,5,7,10,9,7,6,5,3,8,4,8,0.0,
21,6,11,6,6,4,8,5,5,5,6,8,8,4,9,3,8,0.0741429336932,-0.032525520814683406
4,4,8,6,6,8,9,7,4,7,7,6,5,5,5,7,7,0.64,
21,3,6,4,4,1,7,4,14,5,7,13,8,3,9,0,8,0.0,
21,3,3,4,2,1,7,9,6,7,7,10,9,3,10,1,8,0.0,
4,3,8,3,6,2,5,7,10,8,7,6,5,3,8,4,8,0.0,
4,5,8,6,6,5,8,8,5,6,10,5,4,4,9,4,9,0.0,
21,4,7,4,5,3,7,6,12,4,7,12,8,3,9,0,8,0.0,
