class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,lambda,offset
4,5,11,7,8,11,8,8,6,4,7,6,6,7,8,9,6,6.123555300447582e-07,2.896191215678755
21,3,4,4,3,2,5,8,5,7,9,8,8,3,9,2,5,0.0,
21,2,3,3,2,1,4,8,4,6,11,10,9,3,9,1,7,0.0,
21,1,0,2,0,0,7,6,10,4,7,12,8,2,10,0,8,0.0,
4,4,8,6,6,5,7,6,8,6,5,5,4,4,8,4,8,0.0,
4,3,9,4,6,3,6,7,11,9,7,6,6,3,8,4,8,0.0,
4,3,6,4,4,3,8,7,4,5,10,5,5,3,8,3,8,0.0,
21,3,2,4,4,2,6,8,6,7,6,9,9,3,9,1,7,0.0,
21,6,9,6,6,4,3,9,5,6,10,10,10,3,9,2,7,0.0,
4,4,9,4,4,2,9,6,5,5,11,4,7,5,7,5,11,0.0,
4,5,5,6,8,3,5,7,10,9,7,6,5,3,8,4,8,0.0,
4,5,11,6,8,6,7,7,5,6,6,5,8,7,9,3,7,0.00014198553972464195,2.718624162524435
21,3,3,4,2,1,5,8,5,7,11,10,8,3,9,2,6,0.0,
4,5,12,5,6,4,8,7,3,6,10,5,7,5,8,7,6,0.0,
21,5,10,5,7,2,8,5,13,5,6,15,8,3,9,0,8,0.0,
4,3,4,5,3,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,3,10,5,8,7,8,9,5,4,8,7,5,4,9,11,6,0.0,
21,4,5,5,3,2,6,8,6,7,7,10,10,3,9,1,8,0.0,
4,4,7,4,5,2,5,7,10,8,6,5,5,3,8,4,8,0.0,
21,1,0,1,0,0,7,6,10,4,7,11,8,3,10,0,8,0.0,
21,8,14,7,8,5,7,6,5,5,6,7,8,5,7,3,7,2.005227676506302e-06,2.391690481911553
4,4,8,5,6,4,8,7,6,7,10,4,5,3,8,3,8,0.0,
21,4,8,5,6,3,5,8,6,7,9,7,9,3,9,3,5,0.0,
4,2,3,3,1,1,8,7,4,5,10,4,5,2,8,2,8,0.0,
21,4,8,5,6,5,8,8,7,6,5,8,9,6,8,3,7,0.0,
21,3,2,3,4,1,8,5,12,5,6,14,8,3,9,0,8,0.0,
4,5,9,8,6,6,9,8,4,6,11,5,5,4,7,4,9,0.0,
21,3,4,4,3,2,5,8,5,7,10,9,8,3,9,2,6,0.0,
21,3,3,3,1,1,5,8,5,7,10,9,8,3,10,2,6,0.0,
4,6,5,6,8,3,5,7,10,10,7,6,5,3,8,4,8,0.0,
4,8,14,8,8,4,11,4,3,6,10,2,7,5,7,4,12,0.0,
21,4,9,4,7,2,8,5,14,5,6,14,8,3,9,0,8,0.0,
4,2,5,4,4,3,9,6,4,6,10,4,6,2,8,3,8,0.0,
4,5,12,5,6,4,6,8,4,6,10,6,6,5,9,6,6,0.0,
4,4,8,5,6,3,9,7,4,7,11,4,5,3,8,3,8,0.0,
4,5,10,5,8,3,5,7,10,9,7,6,5,3,8,4,8,0.0,
21,7,12,6,6,3,9,6,6,6,3,9,8,5,10,3,6,0.0,
4,5,9,6,6,6,7,7,8,6,6,5,4,4,8,4,8,0.0,
4,5,10,6,8,7,8,7,4,8,6,5,6,6,8,3,7,0.0,
4,3,7,4,5,3,8,7,6,6,10,4,5,3,8,3,7,0.0,
21,5,10,6,8,5,6,8,8,5,5,6,12,5,9,7,3,0.0,
4,4,6,5,4,4,9,6,4,6,9,4,6,3,8,3,8,0.0,
21,4,9,4,7,2,7,4,15,6,7,13,8,3,9,0,8,0.0,
21,4,7,6,6,5,7,6,4,4,6,6,8,7,8,1,8,0.00012374249971988332,2.209150496611528
4,3,8,4,6,2,5,7,10,8,6,5,5,3,8,4,8,0.0,
4,5,6,6,6,5,5,7,6,7,6,5,6,4,7,5,6,0.0,
21,5,5,6,4,3,4,8,5,8,11,11,9,3,9,2,7,0.0,
4,5,11,8,8,7,10,6,3,6,11,4,7,4,8,4,9,0.0,
4,2,3,3,2,2,10,6,3,6,10,3,6,2,8,3,9,0.0,
21,8,10,9,8,6,4,8,5,8,9,8,9,6,9,4,3,0.0,
21,4,5,5,4,3,6,8,6,7,7,9,10,3,9,1,8,0.0,
4,9,14,8,8,7,9,6,3,7,10,4,7,6,6,9,7,0.0,
4,5,10,6,8,3,5,7,10,9,7,6,5,3,8,4,8,0.0,
21,6,11,6,6,4,8,5,5,5,6,8,8,4,9,3,8,0.0,
4,4,8,6,6,8,9,7,4,7,7,6,5,5,5,7,7,0.0,
21,3,6,4,4,1,7,4,14,5,7,13,8,3,9,0,8,0.0,
21,3,3,4,2,1,7,9,6,7,7,10,9,3,10,1,8,0.0,
4,3,8,3,6,2,5,7,10,8,7,6,5,3,8,4,8,0.0,
4,5,8,6,6,5,8,8,5,6,10,5,4,4,9,4,9,0.0,
21,4,7,4,5,3,7,6,12,4,7,12,8,3,9,0,8,0.0,
